show_id,plataforma,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,codireccion
s142,netflix,Steven C. Miller,,,,,,,,,,,,,,,,,0
s143,netflix,Richard LaGravenese,,,,,,,,,,,,,,,,,0
s144,netflix,Martin Campbell,,,,,,,,,,,,,,,,,0
s145,netflix,Reginald Hudlin,,,,,,,,,,,,,,,,,0
s146,netflix,George Jackson, Doug McHenry,,,,,,,,,,,,,,,,1
s147,netflix,Eric Meza,,,,,,,,,,,,,,,,,0
s150,netflix,Michael Martin,,,,,,,,,,,,,,,,,0
s151,netflix,Michael Rymer,,,,,,,,,,,,,,,,,0
s152,netflix,Andrew Lau Wai-keung, Alan Mak,,,,,,,,,,,,,,,,1
s153,netflix,Brett Weiner,,,,,,,,,,,,,,,,,0
s156,netflix,Jim Henson,,,,,,,,,,,,,,,,,0
s157,netflix,Gary Winick,,,,,,,,,,,,,,,,,0
s158,netflix,Danishka Esterhazy,,,,,,,,,,,,,,,,,0
s159,netflix,Troy Byer,,,,,,,,,,,,,,,,,0
s160,netflix,Pang Ho-cheung,,,,,,,,,,,,,,,,,0
s162,netflix,Tim Burton,,,,,,,,,,,,,,,,,0
s163,netflix,Reginald Hudlin,,,,,,,,,,,,,,,,,0
s164,netflix,David Zucker,,,,,,,,,,,,,,,,,0
s165,netflix,Kinka Usher,,,,,,,,,,,,,,,,,0
s167,netflix,Sergio Leone,,,,,,,,,,,,,,,,,0
s168,netflix,Matthew O'Callaghan, Todd Wilderman,,,,,,,,,,,,,,,,1
s169,netflix,Bobby Farrelly, Peter Farrelly,,,,,,,,,,,,,,,,1
s170,netflix,Wolfgang Petersen,,,,,,,,,,,,,,,,,0
s171,netflix,Peter Spirer,,,,,,,,,,,,,,,,,0
s172,netflix,Michael Carney,,,,,,,,,,,,,,,,,0
s173,netflix,Richard Linklater,,,,,,,,,,,,,,,,,0
s174,netflix,Amy Rice,,,,,,,,,,,,,,,,,0
s175,netflix,Antoine Fuqua,,,,,,,,,,,,,,,,,0
s176,netflix,Randal Kleiser,,,,,,,,,,,,,,,,,0
s177,netflix,Michael Ritchie,,,,,,,,,,,,,,,,,0
s178,netflix,J. Lee Thompson,,,,,,,,,,,,,,,,,0
s179,netflix,Evan Goldberg, Seth Rogen,,,,,,,,,,,,,,,,1
s180,netflix,Tom Shadyac,,,,,,,,,,,,,,,,,0
s181,netflix,Peter Segal,,,,,,,,,,,,,,,,,0
s183,netflix,Malcolm D. Lee,,,,,,,,,,,,,,,,,0
s184,netflix,Wolfgang Petersen,,,,,,,,,,,,,,,,,0
s189,netflix,Ramzy Bedia, Éric Judor,,,,,,,,,,,,,,,,1
s191,netflix,Sharan Koppisetty,,,,,,,,,,,,,,,,,0
s192,netflix,Taylor Sheridan,,,,,,,,,,,,,,,,,0
s193,netflix,Sachin Yardi,,,,,,,,,,,,,,,,,0
s196,netflix,Saurabh Kabra,,,,,,,,,,,,,,,,,0
s197,netflix,Mark Waters,,,,,,,,,,,,,,,,,0
s200,netflix,Partho Mitra,,,,,,,,,,,,,,,,,0
s201,netflix,Santram Varma,,,,,,,,,,,,,,,,,0
s202,netflix,Anil V. Kumar, Anurag Basu,,,,,,,,,,,,,,,,1
s203,netflix,Sangeeth Sivan,,,,,,,,,,,,,,,,,0
s204,netflix,Umesh Ghadge,,,,,,,,,,,,,,,,,0
s205,netflix,Sachin Yardi,,,,,,,,,,,,,,,,,0
s206,netflix,David Dhawan,,,,,,,,,,,,,,,,,0
s207,netflix,Dibakar Banerjee,,,,,,,,,,,,,,,,,0
s208,netflix,Apoorva Lakhia,,,,,,,,,,,,,,,,,0
s209,netflix,Milan Luthria,,,,,,,,,,,,,,,,,0
s210,netflix,Milan Luthria,,,,,,,,,,,,,,,,,0
s211,netflix,Pawan Kripalani,,,,,,,,,,,,,,,,,0
s212,netflix,Bhushan Patel,,,,,,,,,,,,,,,,,0
s215,netflix,Magnus Martens,,,,,,,,,,,,,,,,,0
s216,netflix,Apoorva Lakhia,,,,,,,,,,,,,,,,,0
s217,netflix,Raj Nidimoru, Krishna D.K.,,,,,,,,,,,,,,,,1
s218,netflix,Milan Luthria,,,,,,,,,,,,,,,,,0
s222,netflix,Joshua Rofé,,,,,,,,,,,,,,,,,0
s228,netflix,Angel Kristi Williams,,,,,,,,,,,,,,,,,0
s229,netflix,Roger Donaldson,,,,,,,,,,,,,,,,,0
s230,netflix,Christopher Alender,,,,,,,,,,,,,,,,,0
s232,netflix,David Oyelowo,,,,,,,,,,,,,,,,,0
s237,netflix,Rathindran R Prasad,,,,,,,,,,,,,,,,,0
s238,netflix,Rathindran R Prasad,,,,,,,,,,,,,,,,,0
s239,netflix,Rathindran R Prasad,,,,,,,,,,,,,,,,,0
s240,netflix,Rathindran R Prasad,,,,,,,,,,,,,,,,,0
s241,netflix,Han Kwang Il,,,,,,,,,,,,,,,,,0
s245,netflix,Karim El Shenawy,,,,,,,,,,,,,,,,,0
s247,netflix,Yin Chen-hao,,,,,,,,,,,,,,,,,0
s248,netflix,Brian Andrew Mendoza,,,,,,,,,,,,,,,,,0
s250,netflix,Dave Needham,,,,,,,,,,,,,,,,,0
s251,netflix,Veronica Velasco,,,,,,,,,,,,,,,,,0
s252,netflix,Drake Doremus,,,,,,,,,,,,,,,,,0
s253,netflix,Miguel Alexandre,,,,,,,,,,,,,,,,,0
s254,netflix,Mani Ratnam,,,,,,,,,,,,,,,,,0
s257,netflix,Tosin Igho,,,,,,,,,,,,,,,,,0
s258,netflix,Mani Ratnam,,,,,,,,,,,,,,,,,0
s259,netflix,Alice Filippi,,,,,,,,,,,,,,,,,0
s260,netflix,Paakhi Tyrewala,,,,,,,,,,,,,,,,,0
s262,netflix,Bruno Garotti,,,,,,,,,,,,,,,,,0
s265,netflix,Steve Brill,,,,,,,,,,,,,,,,,0
s268,netflix,Jane Campion,,,,,,,,,,,,,,,,,0
s269,netflix,Moses Inwang,,,,,,,,,,,,,,,,,0
s271,netflix,Ferdinando Cito Filomarino,,,,,,,,,,,,,,,,,0
s279,netflix,Julián Gaviria,,,,,,,,,,,,,,,,,0
s280,netflix,Steven Yamamoto,,,,,,,,,,,,,,,,,0
s282,netflix,Charles Uwagbai,,,,,,,,,,,,,,,,,0
s283,netflix,Julián Hernández,,,,,,,,,,,,,,,,,0
s285,netflix,Vince Marcello,,,,,,,,,,,,,,,,,0
s286,netflix,Jonathan Teplitzky,,,,,,,,,,,,,,,,,0
s293,netflix,Dustin Hoffman,,,,,,,,,,,,,,,,,0
s294,netflix,Adze Ugah,,,,,,,,,,,,,,,,,0
s295,netflix,Hideaki Takizawa,,,,,,,,,,,,,,,,,0
s296,netflix,Quoc Bao Tran,,,,,,,,,,,,,,,,,0
s299,netflix,Kayode Kasum,,,,,,,,,,,,,,,,,0
s300,netflix,Just Philippot,,,,,,,,,,,,,,,,,0
s301,netflix,Kirk DeMicco, Brandon Jeffords,,,,,,,,,,,,,,,,1
s302,netflix,Rohit Shetty,,,,,,,,,,,,,,,,,0
s304,netflix,Alejandro Doria,,,,,,,,,,,,,,,,,0
s305,netflix,Laura Fairrie,,,,,,,,,,,,,,,,,0
s306,netflix,Marcelo Piñeyro,,,,,,,,,,,,,,,,,0
s307,netflix,Izu Ojukwu,,,,,,,,,,,,,,,,,0
s308,netflix,Peter Winther,,,,,,,,,,,,,,,,,0
s309,netflix,Susan Lacy,,,,,,,,,,,,,,,,,0
s315,netflix,James Mangold,,,,,,,,,,,,,,,,,0
s316,netflix,Chineze Anyaene,,,,,,,,,,,,,,,,,0
s319,netflix,Eva Müller, Michael Schmitt,,,,,,,,,,,,,,,,1
s326,netflix,Brian Levant,,,,,,,,,,,,,,,,,0
s327,netflix,Rod Daniel,,,,,,,,,,,,,,,,,0
s328,netflix,Robert Zemeckis,,,,,,,,,,,,,,,,,0
s329,netflix,Todor Chapkanov,,,,,,,,,,,,,,,,,0
s330,netflix,Steven Spielberg,,,,,,,,,,,,,,,,,0
s331,netflix,Phil Lord, Christopher Miller,,,,,,,,,,,,,,,,1
s333,netflix,Renny Harlin,,,,,,,,,,,,,,,,,0
s334,netflix,John Hughes,,,,,,,,,,,,,,,,,0
s335,netflix,Justin Baldoni,,,,,,,,,,,,,,,,,0
s336,netflix,Joe Roth,,,,,,,,,,,,,,,,,0
s338,netflix,Mark Helfrich,,,,,,,,,,,,,,,,,0
s340,netflix,Mag Hsu, Hsu Chih-yen,,,,,,,,,,,,,,,,1
s341,netflix,Christopher Nolan,,,,,,,,,,,,,,,,,0
s342,netflix,Paul Thomas Anderson,,,,,,,,,,,,,,,,,0
s343,netflix,Nick Castle,,,,,,,,,,,,,,,,,0
s344,netflix,Howard Zieff,,,,,,,,,,,,,,,,,0
s345,netflix,Howard Zieff,,,,,,,,,,,,,,,,,0
s346,netflix,David Feiss,,,,,,,,,,,,,,,,,0
s347,netflix,David Gordon Green,,,,,,,,,,,,,,,,,0
s348,netflix,Jorge Blanco,,,,,,,,,,,,,,,,,0
s349,netflix,Zara Hayes,,,,,,,,,,,,,,,,,0
s350,netflix,Gary Ross,,,,,,,,,,,,,,,,,0
s351,netflix,Clint Eastwood,,,,,,,,,,,,,,,,,0
s352,netflix,Trey Parker,,,,,,,,,,,,,,,,,0
s353,netflix,Kelly Fremon Craig,,,,,,,,,,,,,,,,,0
s354,netflix,Tom Elkins,,,,,,,,,,,,,,,,,0
s355,netflix,Tony Scott,,,,,,,,,,,,,,,,,0
s356,netflix,Brad Furman,,,,,,,,,,,,,,,,,0
s357,netflix,Sylvain White,,,,,,,,,,,,,,,,,0
s358,netflix,Brad Anderson,,,,,,,,,,,,,,,,,0
s359,netflix,Irwin Winkler,,,,,,,,,,,,,,,,,0
s360,netflix,Spike Lee,,,,,,,,,,,,,,,,,0
s361,netflix,Garry Marshall,,,,,,,,,,,,,,,,,0
s363,netflix,Kenneth Gyang,,,,,,,,,,,,,,,,,0
s364,netflix,Jaume Balagueró,,,,,,,,,,,,,,,,,0
s366,netflix,Najwa Najjar,,,,,,,,,,,,,,,,,0
s368,netflix,Selçuk Metin,,,,,,,,,,,,,,,,,0
s372,netflix,Najwa Najjar,,,,,,,,,,,,,,,,,0
s373,netflix,Keishi Otomo,,,,,,,,,,,,,,,,,0
s374,netflix,David Charhon,,,,,,,,,,,,,,,,,0
s375,netflix,Michelle Bello,,,,,,,,,,,,,,,,,0
s376,netflix,Steven Tsuchida,,,,,,,,,,,,,,,,,0
s378,netflix,Daniel Markowicz,,,,,,,,,,,,,,,,,0
s384,netflix,Ram Gopal Varma,,,,,,,,,,,,,,,,,0
s385,netflix,David Benullo,,,,,,,,,,,,,,,,,0
s388,netflix,Laxman Utekar,,,,,,,,,,,,,,,,,0
s390,netflix,Yuval Adler,,,,,,,,,,,,,,,,,0
s393,netflix,Quentin Tarantino,,,,,,,,,,,,,,,,,0
s394,netflix,Clay Glen,,,,,,,,,,,,,,,,,0
s395,netflix,Muzi Mthembu,,,,,,,,,,,,,,,,,0
s396,netflix,Marcos Bucay,,,,,,,,,,,,,,,,,0
s397,netflix,Peter Thorwarth,,,,,,,,,,,,,,,,,0
s399,netflix,Kim Seong-hun,,,,,,,,,,,,,,,,,0
s403,netflix,Augustine Frizzell,,,,,,,,,,,,,,,,,0
s406,netflix,Sidheswar Shukla,,,,,,,,,,,,,,,,,0
s407,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s408,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s409,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s410,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s411,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s412,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s413,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s414,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s415,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s416,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s417,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s418,netflix,Binayak Das,,,,,,,,,,,,,,,,,0
s419,netflix,Arpan Sarkar, Shyamal Chaulia,,,,,,,,,,,,,,,,1
s420,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s421,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s422,netflix,Rajiv Chilaka, Owll Mina,,,,,,,,,,,,,,,,1
s423,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s424,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s425,netflix,Rajiv Chilaka,,,,,,,,,,,,,,,,,0
s427,netflix,Ainsley Gardiner, Briar Grace-Smith,,,,,,,,,,,,,,,,1
s428,netflix,Mahmoud Karim,,,,,,,,,,,,,,,,,0
s429,netflix,Kyohei Ishiguro,,,,,,,,,,,,,,,,,0
s430,netflix,Seyi Babatope,,,,,,,,,,,,,,,,,0
s433,netflix,Johane Matte, Andrew L. Schmidt, Francisco Ruiz Velasco,,,,,,,,,,,,,,,1
s434,netflix,Morgan Ingari,,,,,,,,,,,,,,,,,0
s437,netflix,Abdulaziz Alshlahei,,,,,,,,,,,,,,,,,0
s438,netflix,Edward Drake,,,,,,,,,,,,,,,,,0
s439,netflix,Kathryn Fasegha,,,,,,,,,,,,,,,,,0
s440,netflix,Sita Likitvanichkul, Jetarin Ratanaserikiat, Apirak Samudkitpaisan, Thanabodee Uawithya, Adirek Wattaleela,,,,,,,,,,,,,1
s442,netflix,Leigh Janiak,,,,,,,,,,,,,,,,,0
s444,netflix,Luis Estrada,,,,,,,,,,,,,,,,,0
s446,netflix,Sofia Coppola,,,,,,,,,,,,,,,,,0
s447,netflix,Colin Trevorrow,,,,,,,,,,,,,,,,,0
s448,netflix,Bill Condon,,,,,,,,,,,,,,,,,0
s449,netflix,Bill Condon,,,,,,,,,,,,,,,,,0
s450,netflix,David Slade,,,,,,,,,,,,,,,,,0
s451,netflix,Chris Weitz,,,,,,,,,,,,,,,,,0
s452,netflix,Catherine Hardwicke,,,,,,,,,,,,,,,,,0
s453,netflix,Hadrah Daeng Ratu,,,,,,,,,,,,,,,,,0
s455,netflix,Tommy Chong,,,,,,,,,,,,,,,,,0
s456,netflix,Fred Ouro Preto,,,,,,,,,,,,,,,,,0
s459,netflix,Alessandra de Rossi,,,,,,,,,,,,,,,,,0
s461,netflix,Ash Brannon, Chris Buck,,,,,,,,,,,,,,,,1
s462,netflix,Alaa Eddine Aljem,,,,,,,,,,,,,,,,,0
s464,netflix,Roberto De Feo, Paolo Strippoli,,,,,,,,,,,,,,,,1
s465,netflix,Navot Papushado,,,,,,,,,,,,,,,,,0
s468,netflix,Manuel Alcalá,,,,,,,,,,,,,,,,,0
s469,netflix,Ricardo Trogi,,,,,,,,,,,,,,,,,0
s470,netflix,Semi Chellas,,,,,,,,,,,,,,,,,0
s472,netflix,Akay Mason, Abosi Ogba,,,,,,,,,,,,,,,,1
s475,netflix,Nima Nourizadeh,,,,,,,,,,,,,,,,,0
s476,netflix,Daniel Růžička,,,,,,,,,,,,,,,,,0
s477,netflix,Juraj Šajmovič,,,,,,,,,,,,,,,,,0
s480,netflix,Leigh Janiak,,,,,,,,,,,,,,,,,0
s481,netflix,Femi D. Ogunsanwo,,,,,,,,,,,,,,,,,0
s482,netflix,Douglas Attal,,,,,,,,,,,,,,,,,0
s485,netflix,Kim Joo-hyung,,,,,,,,,,,,,,,,,0
s486,netflix,Avi Federgreen,,,,,,,,,,,,,,,,,0
s487,netflix,Jericca Cleland, Kevin Munroe,,,,,,,,,,,,,,,,1
s490,netflix,Ahmed Siddiqui,,,,,,,,,,,,,,,,,0
s492,netflix,Hallie Meyers-Shyer,,,,,,,,,,,,,,,,,0
s493,netflix,Scott Speer,,,,,,,,,,,,,,,,,0
s495,netflix,Barry Levinson,,,,,,,,,,,,,,,,,0
s497,netflix,Camille Delamarre,,,,,,,,,,,,,,,,,0
s499,netflix,Pascal Atuma,,,,,,,,,,,,,,,,,0
s501,netflix,Oleg Trofim,,,,,,,,,,,,,,,,,0
s502,netflix,Seyi Babatope,,,,,,,,,,,,,,,,,0
s503,netflix,Mahmood Ali-Balogun,,,,,,,,,,,,,,,,,0
s506,netflix,Anurin Nwunembom, Musing Derrick,,,,,,,,,,,,,,,,1
s507,netflix,Christine Luby,,,,,,,,,,,,,,,,,0
s508,netflix,Udoka Oyeka,,,,,,,,,,,,,,,,,0
s509,netflix,Yeo Siew Hua,,,,,,,,,,,,,,,,,0
s519,netflix,Hardik Mehta,,,,,,,,,,,,,,,,,0
s529,netflix,Rajveer Singh Maan, Harpeet Singh,,,,,,,,,,,,,,,,1
s530,netflix,Youssef Chahine,,,,,,,,,,,,,,,,,0
s532,netflix,Saw Teong Hin, Nik Amir Mustapha, M.S. Prem Nath,,,,,,,,,,,,,,,1
s535,netflix,Rano Karno,,,,,,,,,,,,,,,,,0
s542,netflix,Pramod Pawar,,,,,,,,,,,,,,,,,0
s543,netflix,Naresh Saigal,,,,,,,,,,,,,,,,,0
s551,netflix,Leigh Janiak,,,,,,,,,,,,,,,,,0
s552,netflix,Vinil Mathew,,,,,,,,,,,,,,,,,0
s553,netflix,Neri Parenti,,,,,,,,,,,,,,,,,0
s555,netflix,Ramsey Nouah,,,,,,,,,,,,,,,,,0
s556,netflix,Bong Joon Ho,,,,,,,,,,,,,,,,,0
s557,netflix,Kim Tae-hyung,,,,,,,,,,,,,,,,,0
s558,netflix,Michael Spierig, Peter Spierig,,,,,,,,,,,,,,,,1
s559,netflix,Ernie Barbarash,,,,,,,,,,,,,,,,,0
s560,netflix,Wolfgang Petersen,,,,,,,,,,,,,,,,,0
s562,netflix,Jay Roach,,,,,,,,,,,,,,,,,0
s563,netflix,Jay Roach,,,,,,,,,,,,,,,,,0
s564,netflix,Jay Roach,,,,,,,,,,,,,,,,,0
s565,netflix,Paul Thomas Anderson,,,,,,,,,,,,,,,,,0
s567,netflix,McG,,,,,,,,,,,,,,,,,0
s568,netflix,Frank Marshall,,,,,,,,,,,,,,,,,0
s569,netflix,Nick Castle,,,,,,,,,,,,,,,,,0
s570,netflix,Victor Vu,,,,,,,,,,,,,,,,,0
s571,netflix,Chow Hin Yeung Roy,,,,,,,,,,,,,,,,,0
s573,netflix,Joel Hopkins,,,,,,,,,,,,,,,,,0
s574,netflix,John Stevenson, Mark Osborne,,,,,,,,,,,,,,,,1
s575,netflix,Jennifer Yuh Nelson,,,,,,,,,,,,,,,,,0
s576,netflix,Greg Berlanti,,,,,,,,,,,,,,,,,0
s577,netflix,Garth Davis,,,,,,,,,,,,,,,,,0
s579,netflix,Rob Marshall,,,,,,,,,,,,,,,,,0
s580,netflix,Martin Brest,,,,,,,,,,,,,,,,,0
s581,netflix,Shuko Murase,,,,,,,,,,,,,,,,,0
s582,netflix,Paul W.S. Anderson,,,,,,,,,,,,,,,,,0
s583,netflix,Garry Marshall,,,,,,,,,,,,,,,,,0
s584,netflix,Ivan Reitman,,,,,,,,,,,,,,,,,0
s585,netflix,Joel Gallen,,,,,,,,,,,,,,,,,0
s586,netflix,Claire McCarthy,,,,,,,,,,,,,,,,,0
s587,netflix,Mary Lambert,,,,,,,,,,,,,,,,,0
s590,netflix,Trevor Nunn,,,,,,,,,,,,,,,,,0
s592,netflix,Gabriele Muccino,,,,,,,,,,,,,,,,,0
s593,netflix,Jim Field Smith,,,,,,,,,,,,,,,,,0
s594,netflix,Chris Koch,,,,,,,,,,,,,,,,,0
s595,netflix,J.J. Abrams,,,,,,,,,,,,,,,,,0
s596,netflix,Rob Minkoff,,,,,,,,,,,,,,,,,0
s597,netflix,Lynn Shelton,,,,,,,,,,,,,,,,,0
s598,netflix,Adam McKay,,,,,,,,,,,,,,,,,0
s599,netflix,Anton Corbijn,,,,,,,,,,,,,,,,,0
s600,netflix,Robin Bissell,,,,,,,,,,,,,,,,,0
s601,netflix,David Fincher,,,,,,,,,,,,,,,,,0
s602,netflix,John G. Avildsen,,,,,,,,,,,,,,,,,0
s603,netflix,John G. Avildsen,,,,,,,,,,,,,,,,,0
s604,netflix,John G. Avildsen,,,,,,,,,,,,,,,,,0
s605,netflix,Alan Parker,,,,,,,,,,,,,,,,,0
s606,netflix,Walter Hill,,,,,,,,,,,,,,,,,0
s607,netflix,Stephen Frears,,,,,,,,,,,,,,,,,0
s608,netflix,Bryan Bertino,,,,,,,,,,,,,,,,,0
s609,netflix,Phil Alden Robinson,,,,,,,,,,,,,,,,,0
s610,netflix,Florian Henckel von Donnersmarck,,,,,,,,,,,,,,,,,0
s611,netflix,Len Wiseman,,,,,,,,,,,,,,,,,0
s612,netflix,Måns Mårlind, Björn Stein,,,,,,,,,,,,,,,,1
s613,netflix,Patrick Tatopoulos,,,,,,,,,,,,,,,,,0
s614,netflix,Robert O. Peters,,,,,,,,,,,,,,,,,0
s615,netflix,Vincent Ward,,,,,,,,,,,,,,,,,0
s616,netflix,Gregory Nava,,,,,,,,,,,,,,,,,0
s617,netflix,Mary Harron,,,,,,,,,,,,,,,,,0
s619,netflix,Matt Thompson,,,,,,,,,,,,,,,,,0
s620,netflix,Jameel Buari,,,,,,,,,,,,,,,,,0
s623,netflix,Matt Aselton,,,,,,,,,,,,,,,,,0
s624,netflix,Jose Javier Reyes,,,,,,,,,,,,,,,,,0
s625,netflix,Jakub Piątek,,,,,,,,,,,,,,,,,0
s630,netflix,B. T Thomas,,,,,,,,,,,,,,,,,0
s631,netflix,Andrew Dominik,,,,,,,,,,,,,,,,,0
s633,netflix,Nibal Arakji,,,,,,,,,,,,,,,,,0
s634,netflix,Sofie Šustková,,,,,,,,,,,,,,,,,0
s635,netflix,Anissa Bonnefont,,,,,,,,,,,,,,,,,0
s636,netflix,Bahij Hojeij,,,,,,,,,,,,,,,,,0
s637,netflix,Jonathan Hensleigh,,,,,,,,,,,,,,,,,0
s644,netflix,Justin P. Lange,,,,,,,,,,,,,,,,,0
s645,netflix,Kimmy Gatewood,,,,,,,,,,,,,,,,,0
s647,netflix,Manolo Caro,,,,,,,,,,,,,,,,,0
s650,netflix,Anurin Nwunembom,,,,,,,,,,,,,,,,,0
s651,netflix,Jayme Monjardim,,,,,,,,,,,,,,,,,0
s652,netflix,Kingsley Ogoro,,,,,,,,,,,,,,,,,0
s653,netflix,Kingsley Ogoro,,,,,,,,,,,,,,,,,0
s655,netflix,Cristina Jacob,,,,,,,,,,,,,,,,,0
s656,netflix,Cristina Jacob,,,,,,,,,,,,,,,,,0
s657,netflix,Cristina Jacob,,,,,,,,,,,,,,,,,0
s671,netflix,Yoshiyuki Tomino, Yoshikazu Yasuhiko,,,,,,,,,,,,,,,,1
s672,netflix,Yoshiyuki Tomino, Yoshikazu Yasuhiko,,,,,,,,,,,,,,,,1
s673,netflix,Yoshiyuki Tomino,,,,,,,,,,,,,,,,,0
s684,netflix,Michihito Fujii,,,,,,,,,,,,,,,,,0
s686,netflix,Paul Weitz,,,,,,,,,,,,,,,,,0
s688,netflix,Karthik Subbaraj,,,,,,,,,,,,,,,,,0
s689,netflix,Kayode Kasum,,,,,,,,,,,,,,,,,0
s690,netflix,Yoshiyuki Tomino, Yoshikazu Yasuhiko,,,,,,,,,,,,,,,,1
s691,netflix,Keishi Otomo,,,,,,,,,,,,,,,,,0
s694,netflix,Lucky Kuswandi,,,,,,,,,,,,,,,,,0
s695,netflix,Soudade Kaadan,,,,,,,,,,,,,,,,,0
s696,netflix,Soudade Kaadan,,,,,,,,,,,,,,,,,0
s699,netflix,Antoinette Jadaone,,,,,,,,,,,,,,,,,0
s702,netflix,Marie Clements,,,,,,,,,,,,,,,,,0
s703,netflix,David O. Russell,,,,,,,,,,,,,,,,,0
s705,netflix,Achille Brice,,,,,,,,,,,,,,,,,0
s706,netflix,Max Jabs,,,,,,,,,,,,,,,,,0
s709,netflix,Ricardo de Montreuil,,,,,,,,,,,,,,,,,0
s712,netflix,Peter Chelsom,,,,,,,,,,,,,,,,,0
s713,netflix,Michael Lockshin,,,,,,,,,,,,,,,,,0
s717,netflix,Francine Parker,,,,,,,,,,,,,,,,,0
s719,netflix,Daniel Schechter,,,,,,,,,,,,,,,,,0
s722,netflix,Mike Gunther,,,,,,,,,,,,,,,,,0
s723,netflix,David Zeiger,,,,,,,,,,,,,,,,,0
s729,netflix,Bradley Parker,,,,,,,,,,,,,,,,,0
s736,netflix,Prabhakaran,,,,,,,,,,,,,,,,,0
s737,netflix,Manjari Makijany,,,,,,,,,,,,,,,,,0
s740,netflix,Chris Appelhans,,,,,,,,,,,,,,,,,0
s741,netflix,Michael Tiddes,,,,,,,,,,,,,,,,,0
s742,netflix,Lara Saba,,,,,,,,,,,,,,,,,0
s743,netflix,Bao Nhan, Namcito,,,,,,,,,,,,,,,,1
s744,netflix,Mark Raso,,,,,,,,,,,,,,,,,0
s746,netflix,Tariq Alkazim,,,,,,,,,,,,,,,,,0
s747,netflix,Mark Raso,,,,,,,,,,,,,,,,,0
s748,netflix,Kenneth Gyang,,,,,,,,,,,,,,,,,0
s751,netflix,Yulene Olaizola,,,,,,,,,,,,,,,,,0
s753,netflix,Mark Waters,,,,,,,,,,,,,,,,,0
s755,netflix,Matthew Heineman,,,,,,,,,,,,,,,,,0
s757,netflix,Robert Peters,,,,,,,,,,,,,,,,,0
s758,netflix,Jonathan Clay,,,,,,,,,,,,,,,,,0
s763,netflix,Lee Kae-byeok,,,,,,,,,,,,,,,,,0
s765,netflix,Jayan Moodley,,,,,,,,,,,,,,,,,0
s766,netflix,Daniel Benmayor,,,,,,,,,,,,,,,,,0
s767,netflix,Alex Díaz,,,,,,,,,,,,,,,,,0
s769,netflix,Helena Bergström,,,,,,,,,,,,,,,,,0
s771,netflix,Myriam Fares,,,,,,,,,,,,,,,,,0
s774,netflix,Rae Red,,,,,,,,,,,,,,,,,0
s775,netflix,Lance Hool,,,,,,,,,,,,,,,,,0
s776,netflix,Nicole Conn,,,,,,,,,,,,,,,,,0
s777,netflix,Les Mayfield,,,,,,,,,,,,,,,,,0
s778,netflix,Ellen Seidler, Megan Siler,,,,,,,,,,,,,,,,1
s780,netflix,Roger Christian,,,,,,,,,,,,,,,,,0
s783,netflix,Lance Young,,,,,,,,,,,,,,,,,0
s784,netflix,Leandro Neri,,,,,,,,,,,,,,,,,0
s785,netflix,Thom Fitzgerald,,,,,,,,,,,,,,,,,0
s787,netflix,Don Michael Paul,,,,,,,,,,,,,,,,,0
s788,netflix,Andrzej Bartkowiak,,,,,,,,,,,,,,,,,0
s789,netflix,Harold Becker,,,,,,,,,,,,,,,,,0
s791,netflix,Andrew Jenks,,,,,,,,,,,,,,,,,0
s792,netflix,Ric Roman Waugh,,,,,,,,,,,,,,,,,0
s793,netflix,Rob Reiner,,,,,,,,,,,,,,,,,0
s794,netflix,Andy Tennant,,,,,,,,,,,,,,,,,0
s795,netflix,Tade Ogidan,,,,,,,,,,,,,,,,,0
s797,netflix,Scott Spiegel,,,,,,,,,,,,,,,,,0
s798,netflix,Jessie Nelson,,,,,,,,,,,,,,,,,0
s799,netflix,Theodore Witcher,,,,,,,,,,,,,,,,,0
s800,netflix,Clint Eastwood,,,,,,,,,,,,,,,,,0
s801,netflix,Aurora Guerrero,,,,,,,,,,,,,,,,,0
s802,netflix,Michael Jai White,,,,,,,,,,,,,,,,,0
s803,netflix,James McTeigue,,,,,,,,,,,,,,,,,0
s805,netflix,Michelle MacLaren,,,,,,,,,,,,,,,,,0
s807,netflix,Hidenori Inoue,,,,,,,,,,,,,,,,,0
s808,netflix,Hidenori Inoue,,,,,,,,,,,,,,,,,0
s809,netflix,Don Michael Paul,,,,,,,,,,,,,,,,,0
