show_id,titulo,director,elenco,anio,clasificacion,duracion,plataforma,genero,codireccion,elenco_oscar,elenco_gg,punt_media
as6558,Kuzhandaiyum Deivamum,Krishnan-Panju,"Jaishankar, Jamuna, Kutty Padmini, Nagesh",1965,ALL,165,amazon,Drama,0,0,0,3.5229759299781183
as6559,Killing Byron Bravo,"Daniel Nunez, Lazaro Nunez","Daniel Nunez, Junet Morales, Jon Paul, Sway Molina, Brittany Fernandez, Carlos Hernandez, Patrick Sheehan, J.J. Crowne",2021,16+,144,amazon,Drama,1,0,0,3.4410569105691056
as6560,KevCoin: The Movie,Jason Attar,"Jason Attar, Stella Attar, Dominic Geraghty, Martin Gooch, Yokie Lollypop, Lola-Rose Maxwell, Steve Townsend, Tony Townsend, Emilyjane Vernau",2019,16+,81,amazon,Comedy,0,0,0,3.5051867219917012
as6561,Jacob's Hammer,Angie Bojtler,"Helen Holman, Luis James Farouk, Diane Rimmer, George McCluskey, Thomas Sean Hughes, Christain Lopez",2016,13+,77,amazon,Horror,0,0,0,3.502
as6562,Intersect,Gus Holwerda,"Abe Ruthless, D'Artagnan Driscoll, Jacob Lacy, James Morrison, Jason Spisak, Jose Rosete, Kelsey Bligh, Leeann Dearing, Michaela Dean, Richard Dawkins, Ryan Adelson",2020,16+,119,amazon,Drama,0,0,0,3.6164241164241164
as6563,Intern,Michael Lange,"Dominique Swain, Ben Pullen, Peggy Lipton",2000,R,93,amazon,Comedy,0,0,0,3.519406392694064
as6564,In the Year 2889,Larry Buchanan,"Paul Petersen, Quinn O'Hara, Charla Doherty, Neil Fletcher, Hugh Feagin, Bill Thurman",1967,13+,80,amazon,Horror,0,0,0,3.5211267605633805
as6565,In Order of Disappearance [English Subtitled],Hans Petter Moland,"Stellan Skarsgård, Bruno Ganz, Pål Sverre Hagen, Jakob Oftebro, Birgitte Hjort Sørensen, Kristofer Hivju, Anders Baasmo Christiansen",2014,R,117,amazon,Action,0,0,0,3.5413135593220337
as6566,Imperial Venus,Jean Delannoy,Gina Lollobrigida,1962,13+,122,amazon,Drama,0,0,1,3.522132796780684
as6567,I Am Joe,Pedro Baron,"Laurent Malaquais, Erik Niel, Kari Alison Hodge, Melissa Lydia McBride, Dee Reynolds",2016,13+,71,amazon,Action,0,0,0,3.5010460251046025
as6570,Honeymoon From Hell,"MarVista Entertainment,  Inc.","Lexi Giovagnoli, Adam Hagenbuch, Christian Brunetti, Ciara Flynn, Cameron Richardson, Catherine Hicks",2016,UR/No clasificado,90,amazon,Suspense,1,0,0,3.542207792207792
as6571,Her Name Was Christa,James L. Edwards,"Shianne Daye, James L. Edwards, Drew Fortier, Rick Jermain, Kaylee Williams",2020,18+,120,amazon,Horror,0,0,0,3.5697674418604652
as6572,Gowdru Hotel,Pon Kumaran,"Rachan Chandra, Vedhika, Prakash Raj",2017,13+,112,amazon,Comedy,0,0,0,3.5522540983606556
as6573,G19,Sampath Kandala,Ramesh Dadigala,2021,7+,2,amazon,Comedy,0,0,0,3.5912778904665315
as6574,Forward. Side. Close!,Alexander Peter Lercher,"Heinz Trixner, Christian Futterknecht, Uschi Glas, Sandra Lipp, Julius Kuhn",2016,13+,103,amazon,Comedy,0,0,0,3.578288100208768
as6575,Forbidden Wish,Michael Carnick,"Sammi Rotibi, John Berchtold",2021,16+,103,amazon,Drama,0,0,0,3.5718954248366015
as6576,For Ever and Ever,Vladimir Chubrikov,"Olga Makeeva, Valeriy Storozhik, Polina Slepakova, Elena Nikitina, Yola Sanko, Vladimir Sveshnikov, Nikita Semyonov-Prozorovskiy, Olga Venikova",2017,16+,80,amazon,Drama,0,0,0,3.509278350515464
as6578,Fear of Clowns,Kevin Kangas,"Jacky Reres, Rick Ganz, Frank Lama, Mark Lassise",2002,R,107,amazon,Horror,0,0,0,3.5918163672654693
as6579,Far Too Personal,Marta Ferencová,"Petra Hřebíčková, Eliška Balzerová, Tatiana Dyková",2020,16+,103,amazon,Comedy,0,0,0,3.5468127490039842
as6580,F-Stops,Jeffrey Bassetti,"Christopher John Fetherolf, Matt Godecker, Hope Wood, Jim Formanek",2021,18+,89,amazon,Comedy,0,0,0,3.5652173913043477
as6581,Every Single Someone,Samuel Marko,"Luke Krogmeier, Megan Elisabeth, Luke Towle, Keehnan Anderson, Sam Delossantos, Garrett Martin",2021,13+,86,amazon,Horror,0,0,0,3.5737704918032787
as6582,Europa Report,Sebastián Cordero,"Christian Camargo, Anamaria Marinca, Dan Fogler, Sharlto Copley, Karolina Wydra, Michael Nyqvist, Daniel Wu, Isiah Whitlock Jr., Embeth Davidtz",2013,PG-13,90,amazon,Drama,0,0,0,3.576107899807322
as6583,Erica Rhodes: La Vie en Rhodes,Brian Volk-Weiss,Erica Rhodes,2021,18+,61,amazon,Arts,0,0,0,3.54989816700611
as6584,Edge Of Dawn,Jesse Stanley,"Hailley Cooper, Raleigh Carter, Jesse Stanley, Travis Hawley",2016,13+,106,amazon,Adventure,0,0,0,3.6416122004357296
as6586,Dance Academy: The Comeback,Jeffrey Walker,"Xenia Goodwin, Alicia Banit, Dena Kaplan, Thomas Lacey, Keiynan Lonsdale, Jordan Rodrigues, Nic Westaway, Tara Morice, Miranda Otto",2018,16+,100,amazon,Kids,0,0,0,3.497920997920998
as6587,Daddy Issues,Johnny Perkins,"Alonzo Ruffin, Anthony Cook, Christopher Greer, Corey Armstrong, Crystal Farmer, Cynthia Sartin, Darrell Brown, Davenia Nelson, David Walker, David Adams, Demetrius LoveJoy, Don Diego, Dontae Johnson, Felecia Young, Johnny Perkins, Karen McGee, Karmyn Woodard, Katia McGee, Kayla Richardson, Kiana Isom, Kianna Horton, Kimberly Hill, LaShawnda Poree, Martell Jefferson, Mary Gaitor, Maurice Gray, Nia Moore, Nikita Arnold, Ontez Drummond, Patrick Deal, Renatta Nikole, Renne Sebby, Shantay McGee, Sherrie Meneweather, Veronica Dillard, Wesley Bibbs, Wesley Perkins, Leronda Perkins, Loren Tassin, Jordy Kluger, Stan Robinson, Taureka Tyler, Cookie Jones",2021,18+,127,amazon,Comedy,0,0,0,3.5698380566801617
as6588,Celebrity Crush,Oliver Robins,"Alissa Schneider, Jonathan D. Lee, Melissa McNerney, Oliver Robins, Wade Williams",2021,18+,78,amazon,Comedy,0,0,0,3.478439425051335
as6589,Camille Vol.1,Jesse Wallace Jr,"Courtney Gaudin, Jesse Wallace Jr, Stanley White Jr, Neah Gabrielle Chopin, Stephon Rodgers, China T, Jae'lin LaGrange, Julian Jackson, Shamika Varnado",2021,18+,92,amazon,Action,0,0,0,3.572
as6591,Buck Run,Nick Frangione,"James Le Gros, Kevin J. O'Connor, Amy Hargreaves, Nolan Lyons",2021,18+,83,amazon,Drama,0,0,0,3.4698189134808852
as6592,Brina,PAWAN SHARMA,"Sanjay Mishra, Aditya Srivastava, Yashpal Sharma, Neeraj Sood, Mandakini Goswami, Rajesh Jais, Gauri Wankhede",2021,18+,90,amazon,Drama,0,0,0,3.5818385650224216
as6594,B. A. Pass,Ajay Bahl,"Shilpa Shukla, Shadab Kamal, Rajesh Sharma, Dibyendu Bhattacharya, Shikha Joshi, Vanya Joshi, Vijay Kaushik, Padam Mishra, Deepti Naval, Anula Navlekar, Amit Sharma, Geeta Agrawal Sharma, Raveena Singh",2013,18+,99,amazon,Drama,0,0,0,3.515317286652079
as6595,Arya Surya,Rama Narayanan,"Dr Srinivasan, Vishnupriyan, Kovai Sarala, Gangai Amaren, Venniradai Moorthy",2013,ALL,124,amazon,Romance,0,0,0,3.565868263473054
as6596,Annai,Krishnan-Panju,"P. Bhanumathi, Ramakrishna, Sowcar Janaki, S. V. Ranga Rao",1962,ALL,149,amazon,Drama,0,0,0,3.502288329519451
as6597,An Evening in Paris,Shakti Samanta,"Shammi Kapoor, Sharmila Tagore, Pran, Rajendranath Malhotra, K.N. Singh, David Abraham, M.B. Shetty, Sarita, Surendra, Jacques Charrier, John Stocker",1967,ALL,153,amazon,Romance,0,0,0,3.4959514170040484
as6598,Amma,Rajasekhar,"Pratap Pothan, Saritha, VK.Ramaswamy, Manorama",1982,18+,132,amazon,Drama,0,0,0,3.4764243614931236
as6600,Alone With Her Dreams,Paolo Licata,"Marta Castiglia, Lucia Sardo, Federica Sarno",2020,18+,100,amazon,Arthouse,0,0,0,3.500968992248062
as6601,Acapulco Gold,Burt Brinckerhoff,"Marjoe Gortner, Robert Lansing, Randi Oakes",1976,13+,88,amazon,Action,0,0,0,3.4627329192546585
as6602,Abducted: The Jocelyn Shaker Story,Conor Allyn,"Kathleen Rose Perkins, Kamar de los Reyes, Marcela Mar, Luis Fernando Hoyos, Eileen Roca, Carlos Manuel Vesga",2016,UR/No clasificado,87,amazon,Suspense,0,0,0,3.5886917960088693
as6603,A Werewolf In England,Charlie Steeds,"Rory Wilton, Reece Connolly, Tim Cartwright",2021,18+,85,amazon,Horror,0,0,0,3.5372670807453415
as6604,A State of Mind,Mike  Berry,"Elise Neal, Imani Khiry, Jason Floyd, Cameron Woods, Chanel Woods",2021,18+,89,amazon,Drama,0,0,0,3.6021825396825395
as6605,A Dog Barking at the Moon,Lisa Zi Xiang,"Renhua Na, Gaowa Siqin, Zhang Yinyue, Jiang Bing, Ming Xing",2019,16+,108,amazon,Drama,0,0,0,3.431289640591966
as6606,4X4,Mariano Cohn,"Peter Lanzani, Luis Brandoni, Dady Brieva, Noelia Castaño",2021,16+,92,amazon,Horror,0,0,0,3.5311203319502074
as6607,2nd Chances,Elijah Holston,"Cal Jennings, Rich Swingle, AnnaBelle Collins, Denise Morris, Annalisa Johnson, Abigail Hovey, Spring Laree, J.K. Jackson, Scott Mullet, Grayson Van Cleave",2021,13+,79,amazon,Drama,0,0,0,3.5479910714285716
as6608,Zabardast,Mahesh Kothare,"Pushkar Jog, Manasi Naik, Sanjay Narvekar, Makarand Anaspure, Kishori Ambiye, Priya Berde, Abhiram Bhadkamkar, Vijay Chavan, Bharat Jadhav, Siddarth Jadhav, Rasika Joshi, Mahesh Kothare, Santosh Pawar, Aditya Redij, Sanjiv Talpade, Sunil Tawde, Yohana Vachhani",2007,ALL,142,amazon,Arts,0,0,0,3.545929018789144
as6609,The Inspector Wears Skirts,Wellson Chin Sing-Wai,"Sibelle Hu, Sandra Kwan Yue Ng, Billy Lau",1989,13+,97,amazon,Action,0,0,0,3.5474683544303796
as6610,The Hurricane,John Ford,"Dorothy Lamour, Jon Hall, Mary Astor",1938,13+,104,amazon,Action,0,0,0,3.51255230125523
as6612,Still The Water,Susan Rodgers,"Ry Barrett, Colin Price, Christina McInulty",2021,16+,100,amazon,Drama,0,0,0,3.5778688524590163
as6613,Steps,"Rock Davis, Jay Rodriguez","Rob Morgan, Walter Fauntleroy, Robert G. McKay, Tia Dionne Hodge, Darius Kaleb, Pauletta Washington, Qaasim Middleton, Phynjuar",2021,16+,118,amazon,Drama,1,0,0,3.5010893246187362
as6614,I Want You,Mark Robson,"Dana Andrews, Dorothy McGuire, Farley Granger",1951,13+,102,amazon,Drama,0,1,0,3.4891774891774894
as6615,Toofaan,Rakeysh Omprakash Mehra,"Farhan Akhtar, Mrunal Thakur, Paresh Rawal, Supriya Pathak Kapur, Hussain Dalal, Dr.Mohan Agashe, Darshan Kumaar",2021,13+,161,amazon,Sports,0,0,0,3.5256124721603563
as6616,Malik,Mahesh Narayanan,"Fahadh Faasil, Nimisha Sajayan, Joju George, Vinay Fort, Dilesh Pothan, Jalaja, Salim Kumar, Indrans, Sanal Aman, Dinesh Prabhakar, Divya Prabha, Parvathy Krishna",2021,16+,161,amazon,Drama,0,0,0,3.538543897216274
as6617,Topper Returns,"Roy Del Ruth, Hal Roach","Joan Blondell, Roland Young, Carole Landis, Billie Burke, Eddie 'Rochester' Anderson",1941,13+,88,amazon,Comedy,1,0,0,3.6196319018404908
as6618,To Kill The Dragon,Jimena Monteoliva,"Justina Bustos, Cecilia Cartasegna, Querelle Delage, Luis Machín, Guillermo Pfening",2021,16+,83,amazon,Horror,0,0,0,3.5658482142857144
as6620,The Westerner,William Wyler,"Gary Cooper, Walter Brennan, Doris Davenport",1940,13+,100,amazon,Drama,0,1,0,3.657210401891253
as6621,The Mimic,Thomas F. Mazziotti,"Thomas Sadoski, Jake Robinson, Austin Pendleton, Gina Gershon, Jessica Walter, Marilu Henner, Didi Conn, Tammy Blanchard, M. Emmet Walsh, Doug Plaut, Josh Pais, Steve Routman, Matthew Maher, Jessica Keenan Wynn, Teddy Coluca",2021,16+,82,amazon,Comedy,0,0,0,3.510044642857143
as6622,The incredible story of the lady of the third floor,Isabel Russinova,"Antonella Salvucci, Isabel Russinova, Roberto della Casa",2018,13+,75,amazon,Suspense,0,0,0,3.5010204081632654
as6623,The Hitch-Hiker,Ida Lupino,"Edmond O'Brien, Frank Lovejoy, William Talman, José Torvay",1953,16+,71,amazon,Action,0,0,0,3.4990059642147116
as6624,The Girl in the Book,Marya Cohn,"Emily VanCamp, Michael Nyqvist, Ana Mulvoy-Ten, Talia Balsam",2015,18+,88,amazon,Drama,0,0,0,3.5829918032786887
as6625,The Campaign,Marian Crisan,"Ovidiu Crisan, Ion Sapdaru",2020,7+,91,amazon,Drama,0,0,0,3.5366088631984587
as6626,The Bat,Crane Wilbur,Vincent Price,1959,13+,80,amazon,Horror,0,0,0,3.5162337662337664
as6628,Sir Arthur Conan Doyle's The Lost World,Harry O. Hoyt,"Wallace Beery, Bessie Love, Virginia Brown Faire, Bull Montana",1925,13+,68,amazon,Action,0,1,0,3.6216216216216215
as6631,Relaxer,Joel Potrykus,"Joshua Burge, David Dastmalchian, Andrew Hyland, Mahfuz Rahman, Madi Bachman, Adina Howard, Amari Cheatom, Jeen Na",2019,16+,91,amazon,Comedy,0,0,0,3.4795501022494886
as6632,Prakash Electronics,MANOJ SHARMA,"Sanjay Mishra, Hemant Pandey, Hrishitaa Bhatt, Manoj Pahwa, Vrajesh Hirjee, Chandrachur Singh",2021,13+,120,amazon,Comedy,0,0,0,3.528225806451613
as6634,Narappa,Sreekanth Addala,"Venkatesh, Priyamani, Rao Ramesh, Nassar, Karthik Rathnam, Ammu Abhirami, Rajeev Kanakala",2021,18+,153,amazon,Action,0,0,0,3.5714285714285716
as6637,Khabardar,Mahesh Kothare,"Bharat Jadhav, Sanjay Narvekar, Makarand Anaspure, Nirmiti Sawant, Pandharinath Kamble, Vijay Chavan, Vinay Apte, Kishori Godbole, Ameya Hunaswadkar, Rasika Joshi, Seva More, Sunil Tawde, Resham Tipnis, Madhura Velankar",2005,ALL,151,amazon,Comedy,0,0,0,3.472916666666667
as6640,Ink,Laurent King,"Joseph Malerba, Julie Chevallier, Guillaume Denaiffe",2018,16+,69,amazon,Drama,0,0,0,3.5325865580448066
as6641,I Melt With You,Mark Pellington,"Rob Lowe, Thomas Jane, Jeremy Piven, Christian McKay",2011,R,122,amazon,Drama,0,0,0,3.4894736842105263
as6642,His Girl Friday,Howard Hawks,"Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart, Porter Hall",1940,16+,92,amazon,Comedy,0,1,0,3.575413223140496
as6643,Gounder Vettu Mappillai,Rasa Senon,"Jayaram, Suja Karthika, Kalabhavan Mani, Shobha Mohan, Prabhu, Roja",2002,ALL,138,amazon,Romance,0,0,0,3.5299586776859506
as6645,Full 3 Dhamaal,Mahesh Kothare,"Makarand Anaspure, Prasad Oak, Priya Berde, Suchitra Bandekar, Abhiram Bhadkamkar, Kishori Godbole, Dilip Prabhavalkar, Siddarth Jadhav, Ameya Hunaswadkar, Rasika Joshi, Savita Malpekar, Kranti Redkar, Prema Sakhardande",2008,ALL,111,amazon,Comedy,0,0,0,3.5080160320641283
as6646,For the Love of Money,Ellie Kanner-Zuckerman,"James Caan, Michael Papajohn, Edward Furlong, Oded Fehr, Jeffrey Tambor, Steven Bauer, Jonathan Lipnicki, Delphine Chaneac",2012,R,94,amazon,Action,0,0,0,3.477827050997783
as6647,Five Grand,"Orson Ossman, Tyler Graham Pavey","Orson Ossman, Chris Voss, Martha Magruder",2016,7+,87,amazon,Western,1,0,0,3.5427631578947367
as6648,Far From the Apple Tree,Grant McPhee,"Sorcha Groundsell, Victoria Liddelle",2020,16+,89,amazon,Horror,0,0,0,3.5698818897637796
as6649,Ek Gadi Baki Anadi,Bipin Varty,"Laxmikant Berde, Ashok Saraf, Aruna Irani, Mohan Joshi, Priya Berde, Lata Arun, Irshad Hashmi, Sudhir Joshi, Viju Khote, Jairam Kulkarni, Manmauji, Vijay Patkar, Deepak Shirke, Shreyas Talpade, Bipin Varti, Pradeep Velankar, Ajay Wadhavkar",1989,ALL,135,amazon,Comedy,0,0,0,3.5607210626185957
as6650,Dynamite,Deva Katta,"Vishnu Manchu, Pranitha, J D Chakravarthy",2015,13+,136,amazon,Action,0,0,0,3.5052742616033754
as6651,Diwan,Surya Prakash,"Sarath Kumar, Kiran Rathod, Vadivelu, Sriman, Jaya Prakash Reddy, Anandaraj, Manorama",2003,18+,157,amazon,Drama,0,0,0,3.3520084566596196
as6652,Detour,Edgar G. Ulmer,"Tom Neal, Ann Savage, Edmund MacDonald, Claudia Drake",1945,13+,68,amazon,Drama,0,0,0,3.598159509202454
as6653,Chutney Popcorn,Nisha Ganatra,"Nisha Ganatra, Jill Hennessy, Madhur Jaffrey, Sakina Jaffrey, Cara Buono, Nick Chinlund",2000,18+,91,amazon,Comedy,0,0,0,3.4778481012658227
as6654,Call Time: The Finale,Derrick Hammond,"Marcus Paulk, Reggie Peters, Tyrone Magnus, Lynese 'Babs' Wiley, Royce Reed",2021,18+,94,amazon,Horror,0,0,0,3.5452586206896552
as6655,Bunty Aur Babli,Shaadi Ali Sahgal,"Abhishek Bachchan, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Kiran Juneja, Puneet Issar",2005,13+,170,amazon,Comedy,0,0,0,3.5548327137546467
as6656,Brotherhood,Richard Bell,"Brendan Fehr, Brendan Fletcher, Jake Manley, Dylan Everett",2019,PG-13,97,amazon,Action,0,0,0,3.4979633401221997
as6657,Blood Born,Reed Shusterman,"Rosie Moss, Antoine Perry, Melanie Haynes, Laurine Price, Leah Verrill, Cole Gerdes, Stacey Moseley",2021,16+,92,amazon,Horror,0,0,0,3.478401727861771
as6658,Bala,Deepak,"Shaam, Meera Jasmine, Rajan P. Dev, Raghuvaran, Thilakan, Nagesh",2002,18+,136,amazon,Romance,0,0,0,3.503086419753086
as6660,Anari,K. Muralimohana Rao,"Venkatesh Daggubati, Karisma Kapoor, Johnny Lever, Rakhee Gulzar, Suresh Oberoi, Gulshan Grover, Laxmikant Berde, Priya Arun, Beena Banerjee, Adi Irani, Shashi Kiran, Sudha Rani, Raju Shrestha, Subbiraj",1993,ALL,171,amazon,Comedy,0,0,0,3.6045258620689653
as6661,Without Fear,Dominic Goodie,"Randy Carr, Teule Chisolm Jr., Parnesha Ingram, Carlos Santiago, Terrence Nelson, Carl Jefferson, Lizbeth Resendiz, Wesley Hapner, Jason Mahoney, Chase Stancel, Will Sch, Patrick Spann, Robert Diaz, Jimmy Fontaine, Clayton Carmine, Mike Torres, Khalil Barnett, Chris Copeland, Braylon Allen, Elyas Rashid, Dillon Victor, Jairus Ellis, Deandre T. Richburge, Alan Smith, Bryan Davis, Justin Singh",2018,16+,44,amazon,Action,0,0,0,3.530241935483871
as6662,Va: Quarter Cutting,Pushkar-Gayathri,"Shiva, Lekha Washington, S. P. B. Charan, John Vijay, Kalyan, Kaali Venkat",2010,13+,129,amazon,Comedy,0,0,0,3.6191919191919193
as6663,Trackside Goons,Raymelle A Adams,"Bryant Hendking, Theo White",2021,16+,48,amazon,Action,0,0,0,3.458154506437768
as6664,The Tiny Life of Butcher Duke,Mike Akel,"Mike Akel, Chad Werner, Emily Hiott, Jeff McQuitty, Jon Michael Simpson, Emma Rappold, Jill Young",2021,16+,78,amazon,Comedy,0,0,0,3.503225806451613
as6665,The Surrogacy Trap,Adrian Wills,"Mia Kirchner, Natalie Brown, Rachel Blanchard, David Julian Hirsh, Emma Campbell",2013,13+,90,amazon,Drama,0,0,0,3.5997732426303855
as6666,The Perfect Host: A Southern Gothic Tale,Derrick Sims,"Suilma Rodriguez, Janis Duley, Chase Ryan Jeffery, Andersyn Van Kuren, Thomas Herod Jr., Siobhan Doherty, Greg Fallon, LindsayAnn Neel, Richard Ledbetter, Jennifer Neely Fryer, Maurice Mejia",2016,16+,95,amazon,Drama,0,0,0,3.5829741379310347
as6667,The Inheritance,"Chad Barager, Kevin Speckmaier","Natalia Ryumina, Nick Wittman",2021,16+,87,amazon,Drama,1,0,0,3.4676724137931036
as6668,The Hackers,David Duncan,"Howard Coburn, Michelle Rank, Dale Caughel, Steve Pritchard",1988,16+,71,amazon,Horror,0,0,0,3.5467196819085487
as6670,The Dead Lands,Toa Fraser,"James Rolleston, Lawrence Makoare, Te Kohe Tuhaka, Xavier Horan",2015,R,107,amazon,Action,0,0,0,3.5187110187110187
as6671,The Chef's Wife,Anne Le Ny,"Karin Viard, Emmanuelle Devos, Roschdy Zem, Philippe Rebbot, Anne Le Ny",2016,16+,91,amazon,Comedy,0,0,0,3.4957537154989384
as6672,The Box,Chalart Sriwanna,"Nirut Sirichanya, Chadaporn Rattanakorn",2006,13+,89,amazon,Suspense,0,0,0,3.5584988962472406
as6673,The Believer,Shan Serafin,"Sophie Kargma, Aidan Bristo, Billy Zane, Susan Wilder, Lindsey Ginter",2021,18+,92,amazon,Horror,0,0,0,3.5335429769392035
as6674,Standby,"Rob Burke, Ronan Burke","Jessica Paré, Brian Gleeson",2015,NR/Sin clasificacion,83,amazon,Comedy,1,0,0,3.552480916030534
as6675,Sideshow,Adam Oldroyd,"Les Dennis, April Pearson, Nathan Clarke, Anthony Head",2021,16+,99,amazon,Suspense,0,0,0,3.524159663865546
as6677,Serena,Susanne Bier,"Bradley Cooper, Jennifer Lawrence, Rhys Ifans, Toby Jones",2015,R,110,amazon,Drama,0,0,0,3.5964214711729623
as6678,Sabapathy,A. V. Meiyappan,"T. R. Ramachandran, Kali N. Rathnam, K. Sarangkapani",1942,ALL,158,amazon,Comedy,0,0,0,3.572649572649573
as6679,Pasión Que Redime,Robert Stevenson,"Hedy Lamarr, John Loder, Denis O'Keefe",1947,18+,82,amazon,Drama,0,0,0,3.604212860310421
as6680,Osthe,S. Dharani,"Silambarasan, Richa Gangopadhyay, Revathi, Jithan Ramesh, Santhanam, Saranya Mohan, VTV Ganesh, Nassar, Sonu Sood",2011,ALL,149,amazon,Romance,0,0,0,3.572052401746725
as6682,Once Is Enough,Jeffrey James Binney,Jeffrey James Binney,2020,16+,74,amazon,Comedy,0,0,0,3.497011952191235
as6683,Natasha Pearl Hansen: I was Supposed to Get Married Today,Jonathan Talbert,"Natasha Pearl Hansen, Jake Snell, Carmen Hansen, Mo Weathers, Stephanie Julseth, Justin Schwan",2021,18+,53,amazon,Arts,0,0,0,3.4415983606557377
as6685,Kill Me Tender,Ramón de España,"Ingrid Rubio, Alberto San Juan, Emilio Gutiérrez Caba, Manuel Manquiña",2004,18+,96,amazon,Comedy,0,0,0,3.5665236051502145
as6686,Kaakha Kaakha,Gautham Menon,"Suriya, Jyothika, Jeevan, Daniel Balaji, Devadarshini, Gautham Menon",2003,13+,148,amazon,Action,0,0,0,3.5534274193548385
as6687,Guerrilla: The Taking of Patty Hearst,Robert Stone,"Russ Little, Patty Hearst",2004,UR/No clasificado,89,amazon,Documentary,0,0,0,3.563736263736264
as6688,Georges the Great,François Marthouret,"Xavier Gallais, Marie Denarnaud, Philippine Pierre-Brossolette, Thomas Chabrol",2013,13+,94,amazon,Drama,0,0,0,3.5344827586206895
as6689,Gayatri,MADAN RAMIGANI,"Dr. M MOHAN BABU, VISHNU MANCHU, Shriya Saran",2018,13+,129,amazon,Drama,0,0,0,3.5223880597014925
as6690,Evocateur: The Morton Downey Jr. Movie,"Seth Kramer, Daniel A. Miller, Jeremy Newberger",Morton Downey Jr,2013,R,90,amazon,Documentary,1,0,0,3.489
as6691,Death Ranch,Charlie Steeds,"Deiondre Teagle, Faith Monique, Travis Cutner, Scot Scurlock, Brad Belemjian",2021,18+,77,amazon,Action,0,0,0,3.5183982683982684
as6692,Dead Air,Kevin Hicks,"Kevin Hicks, Vickie Hicks, Chris Xaver, Lucca Iocovetti, Madison Skodzinsky, Mackenzie Skodzinsky, Bruce Levitt",2021,18+,90,amazon,Horror,0,0,0,3.4967602591792657
as6693,Creditors,Ben Cura,"Christian McKay, Andrea Deck, Ben Cura",2016,16+,78,amazon,Drama,0,0,0,3.5673913043478263
as6694,Burning Plain,Guillermo Arriaga,"Charlize Theron, Kim Basinger, Jennifer Lawrence, Jose Maria Yazpik, Joaquim de Almeida, Tessa Ia, Diego J. Torres, J.D. Pardo, Danny Pino, magnolia, Magnolia",2009,R,107,amazon,Arthouse,0,0,0,3.5091093117408905
as6695,Budget Padmanabhan,T. P. Gajendran,"Prabhu, Ramya Krishnan, Karan, Mumtaj, Vivek, Manivannan, Kovai Sarala",2000,ALL,158,amazon,Comedy,0,0,0,3.5368525896414345
as6696,Blood of Redemption,"Giorgio Serafini, Shawn Sourgose","Dolph Lundgren, Vinnie Jones, Billy Zane",2013,18+,85,amazon,Action,1,0,0,3.6015801354401806
as6697,Black River Monster,John Duncan,"Leroy, Sleaze, Louie, Mr D.",1986,7+,49,amazon,Action,0,0,0,3.5219298245614037
as6698,Bad Cupid,"Diana Cossa, Neal Howard","John Rhys-Davies, Shane Nepveu, Briana Marin, Claybourne Elder",2021,16+,81,amazon,Comedy,1,0,0,3.5566666666666666
as6699,Autobiography Mike Tyson,David Michaels,Mike Tyson,2017,PG-13,86,amazon,Documentary,0,0,0,3.524364406779661
as6700,Angel And The Badman,James Edward Grant,"John Wayne, Gail Russell, Harry Carey, Bruce Cabot",1947,13+,99,amazon,Western,0,1,0,3.5149700598802394
as6701,Ambush at Dark Canyon,Dustin Rikert,"Kix Brooks, Ernie Hudson, Abraham Benrubi, Timothy V. Murphy",2012,R,95,amazon,Action,0,0,0,3.461297071129707
as6702,27 September,Meenakshi Vinay Rai,Meenakshi Vinay Rai,2021,13+,80,amazon,Drama,0,0,0,3.448744769874477
